2022;10;20;15;49;10.000;2022;10;20;15;49;10.000;39.48256900;-0.34033800;57.545;0.538306;-1.318015;101.003492;6361247.080;6386785.828;50.027;-3.2;4.2;50.02691135;-3.20762568;4.15837814;-0.00000046
0.00000000;9.80106063;1.03333333;2022;10;20;15;49;11.000;2022;10;20;15;49;11.000;39.48257000;-0.34033800;57.526;0.533602;-1.315025;101.019495;6361247.081;6386785.828;50.027;-3.2;4.2;50.02691302;-3.20779260;4.15839546;-0.00000046
0.00000000;9.80106069;1.03333333;2022;10;20;15;49;12.000;2022;10;20;15;49;12.000;39.48257000;-0.34033700;57.491;0.538325;-1.316074;101.028586;6361247.081;6386785.828;50.027;-3.2;4.2;50.02691129;-3.20778223;4.15839546;-0.00000046
0.00000000;9.80106080;1.03333333;2022;10;20;15;49;13.000;2022;10;20;15;49;13.000;39.48257000;-0.34033700;57.492;0.536449;-1.312205;101.025232;6361247.081;6386785.828;50.027;-3.2;4.2;50.02691129;-3.20778223;4.15839546;-0.00000046
0.00000000;9.80106079;1.03333333;2022;10;20;15;49;14.000;2022;10;20;15;49;14.000;39.48257000;-0.34033600;57.546;0.533855;-1.314323;101.024823;6361247.081;6386785.828;50.027;-3.2;4.2;50.02690955;-3.20777187;4.15839546;-0.00000046
0.00000000;9.80106063;1.03333333;2022;10;20;15;49;15.000;2022;10;20;15;49;15.000;39.48257000;-0.34033500;57.566;0.533034;-1.314724;101.012603;6361247.081;6386785.828;50.027;-3.2;4.2;50.02690782;-3.20776151;4.15839546;-0.00000046
0.00000000;9.80106056;1.03333333;2022;10;20;15;49;16.000;2022;10;20;15;49;16.000;39.48256900;-0.34033300;57.593;0.663999;-1.228670;100.965878;6361247.080;6386785.828;50.027;-3.2;4.2;50.02690268;-3.20757384;4.15837814;-0.00000046
0.00000000;9.80106048;1.03333333;2022;10;20;15;49;17.000;2022;10;20;15;49;17.000;39.48256800;-0.34032500;57.666;0.748333;-1.126439;99.193922;6361247.079;6386785.828;50.027;-3.2;4.2;50.02688713;-3.20732391;4.15836081;-0.00000046
0.00000000;9.80106025;1.03333333;2022;10;20;15;49;18.000;2022;10;20;15;49;18.000;39.48256700;-0.34031300;57.650;0.735964;-1.008899;95.506959;6361247.078;6386785.827;50.027;-3.2;4.2;50.02686465;-3.20703239;4.15834349;-0.00000046
0.00000000;9.80106030;1.03333333;2022;10;20;15;49;19.000;2022;10;20;15;49;19.000;39.48256800;-0.34029200;57.740;0.841482;-1.336609;91.469190;6361247.079;6386785.828;50.027;-3.2;4.2;50.02682989;-3.20698158;4.15836081;-0.00000046
0.00000000;9.80106003;1.03333333;2022;10;20;15;49;20.000;2022;10;20;15;49;20.000;39.48256900;-0.34026600;57.850;1.018686;-1.248697;86.676562;6361247.080;6386785.828;50.027;-3.2;4.2;50.02678647;-3.20687913;4.15837814;-0.00000046
