2022 10 20   15 39  1.660  -0.263  -0.212  -9.935   -0.036293   -0.002197    0.022256    1.684973   -1.247100   24.475348   39.48146500   -0.33661200    59.739
2022 10 20   15 39  1.680  -0.277  -0.418  -9.715    0.061047    0.112563    0.073633    1.686364   -1.245527   24.475203   39.48146500   -0.33661200    59.739
2022 10 20   15 39  1.700  -0.187  -0.086  -9.778    0.016258   -0.033476    0.079250    1.687179   -1.246408   24.475512   39.48146500   -0.33661200    59.739
2022 10 20   15 39  1.720  -0.316  -0.443  -9.788   -0.013228    0.020703    0.037900    1.686597   -1.246763   24.475348   39.48146500   -0.33661200    59.739
2022 10 20   15 39  1.740  -0.230  -0.220  -9.759    0.006301    0.060639    0.062465    1.687018   -1.245599   24.475240   39.48146500   -0.33661200    59.739
2022 10 20   15 39  1.760  -0.232  -0.210  -9.817   -0.071379    0.038786    0.072312    1.685428   -1.246599   24.480793   39.48146500   -0.33661200    59.739
2022 10 20   15 39  1.780  -0.279  -0.467  -9.693    0.039848    0.006915    0.058488    1.685747   -1.247209   24.480392   39.48146500   -0.33661200    59.739
2022 10 20   15 39  1.800  -0.209  -0.077  -9.865   -0.061686   -0.021585    0.080547    1.685520   -1.247622   24.480824   39.48146500   -0.33661200    59.732
2022 10 20   15 39  1.820  -0.317  -0.389  -9.812   -0.005316    0.070500    0.061185    1.685106   -1.247148   24.481022   39.48146500   -0.33661200    59.732
2022 10 20   15 39  1.840  -0.185  -0.265  -9.656    0.020298    0.013092    0.025282    1.686063   -1.247181   24.480216   39.48146500   -0.33661200    59.732
2022 10 20   15 39  1.860  -0.251  -0.136  -9.951   -0.000281   -0.055688    0.067553    1.686284   -1.249222   24.480132   39.48146500   -0.33661200    59.732
2022 10 20   15 39  1.880  -0.268  -0.463  -9.736    0.075849    0.109881    0.034878    1.688019   -1.247100   24.479410   39.48146500   -0.33661200    59.732
2022 10 20   15 39  1.900  -0.189  -0.091  -9.781    0.015423   -0.011707    0.053630    1.688484   -1.248315   24.479294   39.48146500   -0.33661200    59.732
2022 10 20   15 39  1.920  -0.322  -0.440  -9.850    0.068701   -0.018846    0.009348    1.689640   -1.249605   24.478474   39.48146500   -0.33661200    59.732
2022 10 20   15 39  1.940  -0.237  -0.265  -9.731    0.002949    0.082261    0.028210    1.689910   -1.247744   24.477436   39.48146500   -0.33661200    59.732
2022 10 20   15 39  1.960  -0.259  -0.194  -9.860    0.009790    0.037531    0.058286    1.689697   -1.248105   24.483508   39.48146500   -0.33661200    59.732
2022 10 20   15 39  1.980  -0.264  -0.514  -9.681    0.005011    0.035467    0.034679    1.690089   -1.247930   24.483035   39.48146500   -0.33661200    59.732
2022 10 20   15 39  2.000  -0.248  -0.057  -9.902   -0.029171   -0.032625    0.079267    1.689340   -1.248946   24.483079   39.48146500   -0.33661200    59.727
2022 10 20   15 39  2.020  -0.292  -0.464  -9.759    0.036571    0.095739    0.040189    1.690334   -1.247947   24.482994   39.48146500   -0.33661200    59.727
2022 10 20   15 39  2.040  -0.204  -0.236  -9.660   -0.031365   -0.014276    0.077327    1.689562   -1.248332   24.482902   39.48146500   -0.33661200    59.727
2022 10 20   15 39  2.060  -0.257  -0.231  -9.958    0.009585   -0.003729    0.082066    1.689436   -1.250039   24.486539   39.48146500   -0.33661200    59.727
2022 10 20   15 39  2.080  -0.264  -0.451  -9.708   -0.041101    0.178003    0.033847    1.688971   -1.246975   24.486448   39.48146500   -0.33661200    59.727
2022 10 20   15 39  2.100  -0.181  -0.085  -9.792   -0.016019   -0.035458    0.103121    1.688995   -1.248451   24.486547   39.48146500   -0.33661200    59.727
2022 10 20   15 39  2.120  -0.286  -0.455  -9.834   -0.037595    0.019701    0.022612    1.688236   -1.249222   24.485943   39.48146500   -0.33661200    59.727
2022 10 20   15 39  2.140  -0.237  -0.202  -9.756   -0.034571    0.023497    0.050291    1.687390   -1.248026   24.485479   39.48146500   -0.33661200    59.727
2022 10 20   15 39  2.160  -0.203  -0.210  -9.839   -0.029123    0.040508    0.056138    1.687552   -1.249035   24.483108   39.48146500   -0.33661200    59.727
2022 10 20   15 39  2.180  -0.301  -0.456  -9.714   -0.032655    0.015205    0.039647    1.686870   -1.249592   24.482598   39.48146500   -0.33661200    59.727
2022 10 20   15 39  2.200  -0.228  -0.075  -9.835    0.010428   -0.001749    0.122413    1.687036   -1.249302   24.483573   39.48146500   -0.33661200    59.719
2022 10 20   15 39  2.220  -0.322  -0.382  -9.806   -0.025981    0.128121    0.044777    1.686660   -1.248017   24.483477   39.48146500   -0.33661200    59.719
2022 10 20   15 39  2.240  -0.211  -0.303  -9.665   -0.014129    0.030653    0.072114    1.686578   -1.247779   24.483387   39.48146500   -0.33661200    59.719
2022 10 20   15 39  2.260  -0.259  -0.130  -9.944   -0.033510   -0.009050    0.062941    1.686791   -1.248618   24.487545   39.48146500   -0.33661200    59.719
2022 10 20   15 39  2.280  -0.300  -0.466  -9.735    0.017144    0.169791    0.040744    1.686856   -1.245559   24.487372   39.48146500   -0.33661200    59.719
2022 10 20   15 39  2.300  -0.182  -0.115  -9.749    0.001573    0.015496    0.110964    1.687692   -1.246197   24.488158   39.48146500   -0.33661200    59.719
2022 10 20   15 39  2.320  -0.301  -0.358  -9.863   -0.009008   -0.010191    0.024976    1.686871   -1.247330   24.487826   39.48146500   -0.33661200    59.719
2022 10 20   15 39  2.340  -0.240  -0.320  -9.739    0.027662    0.097035    0.091875    1.687669   -1.244915   24.488170   39.48146500   -0.33661200    59.719
2022 10 20   15 39  2.360  -0.189  -0.123  -9.846   -0.029488    0.038631    0.093821    1.687763   -1.246761   24.489474   39.48146500   -0.33661200    59.719
2022 10 20   15 39  2.380  -0.289  -0.492  -9.738    0.046042    0.056252    0.003387    1.688216   -1.245663   24.488532   39.48146500   -0.33661200    59.719
2022 10 20   15 39  2.400  -0.205  -0.107  -9.822    0.009359    0.012785    0.059913    1.688999   -1.245875   24.488151   39.48146500   -0.33661100    59.717
